x_1,x_2,y
0.27821230652598206,-0.5840886833839176,Inside
-0.8664092491470397,-0.15733374054613258,Inside
0.07139250742462977,-0.17509900560707714,Inside
0.12548028853653648,-0.6700661154100118,Inside
-0.6325273419516328,0.2093167109171623,Inside
0.755395301886437,-0.13175539809344095,Inside
0.16059605939305555,0.6041140373121254,Inside
0.9424222529560091,-0.5222953071877576,Outside
0.33323614269937885,-0.3155102973537658,Inside
0.6446572970043556,-0.6817155253088192,Inside
0.7411573174834827,0.9459235943667283,Outside
-0.17696133874401077,0.16959915854290464,Inside
-0.1614141293667899,-0.542966157553473,Inside
0.7524315551246805,-0.8543596826023461,Outside
0.9185237834514217,-0.056792699749364406,Inside
0.3752784723932274,-0.3874781660246891,Inside
0.9772878017023854,-0.9088845753772723,Outside
0.9047318318016946,-0.5462967873514282,Outside
-0.36215785039912385,-0.9318235255392573,Inside
-0.20174280458347837,-0.1447627057652796,Inside
0.5633852962493784,-0.9056440703840734,Outside
-0.05256742964515504,-0.740939455043081,Inside
0.22228750775609885,-0.9647653768588225,Inside
-0.09546773634748451,0.6821569126433471,Inside
0.8704265322819511,-0.7649016211844504,Outside
-0.8378312356189905,0.3817818708520111,Inside
-0.8789347240710972,0.7882433833420774,Outside
0.9207313214013597,-0.9487131038275542,Outside
-0.31926294294424395,0.048320252626566695,Inside
-0.047193511180913195,-0.9218613663006434,Inside
-0.2715245428978128,0.07319347392808995,Inside
-0.33135498435729205,-0.36256712898434973,Inside
0.2727284273551054,-0.14845740558722542,Inside
0.3977601085427278,-0.18623249633587902,Inside
-0.31574353973759695,0.29360753088490443,Inside
-0.6441508357008954,0.8562113372194622,Outside
0.8043114884514551,0.1096641717231639,Inside
0.4216351977868704,0.9209909587796923,Outside
0.6767530287085746,0.6448300022123221,Inside
-0.6056251264604842,-0.8786304995345067,Outside
0.4430616118055455,0.567726055485791,Inside
-0.939621020619529,-0.20778861394046588,Inside
-0.5557167379897572,-0.11531323242410818,Inside
0.41789685564014656,0.027369610181485093,Inside
-0.4511393473317651,0.21319217472616692,Inside
-0.4226758603201417,-0.26800102457283237,Inside
-0.5935948204503392,0.5218251417181774,Inside
-0.017634570912937964,0.6511464131299194,Inside
-0.7676808169641509,0.8344076198357468,Outside
-0.9667863233995553,-0.37630516838940786,Outside
0.15561299408465668,-0.31062562802041493,Inside
0.31195832787145417,0.23139950170487755,Inside
-0.30763991967601423,0.7094757646310978,Inside
0.32149903082159814,-0.8379429431215144,Inside
0.9013214317549396,-0.4796074768520717,Outside
0.8916842824554481,-0.8892649063262659,Outside
0.8789230428133523,0.7898731264526804,Outside
0.6509053226374371,0.5616769608432006,Inside
-0.11817668135285198,-0.5471031530461494,Inside
-0.2900790403364324,0.015426360204483958,Inside
-0.7681724605261002,0.6356987744700844,Inside
0.9904622679282058,0.3715988309951739,Outside
0.7462354257577755,-0.4339005024684177,Inside
-0.4813755282999579,-0.5004879599285541,Inside
0.5144103358868375,0.3145332974088657,Inside
0.08790101784504945,0.30977763021272264,Inside
0.957274203879118,-0.21419840693012637,Inside
-0.3940993172316223,0.6944091872679692,Inside
-0.9093694337370712,-0.506539057500182,Outside
0.330521301267354,-0.12328603705816366,Inside
0.3770321504181897,0.5957246339898983,Inside
-0.7349191505532433,-0.6178338578102536,Inside
0.3869156190109131,0.03388571963293363,Inside
0.9383357639882326,-0.08419328715755747,Inside
0.3717533465472087,0.7528872159325,Inside
0.3963981718412597,-0.1500627502519738,Inside
-0.26490371312695205,-0.45864836544355625,Inside
0.7625018569098945,-0.7413312009338633,Outside
-0.9920652649024897,0.42896366257019136,Outside
-0.5081855524475083,0.9852125305317063,Outside
-0.6896388833948388,0.5276537955083576,Inside
0.3077547755890486,0.12685349261744805,Inside
0.2109077686303662,0.18588818846599486,Inside
-0.3695007935944947,0.6357891655068517,Inside
-0.5417649884508138,-0.8898930212247149,Outside
0.5057577356584548,0.057142208409372675,Inside
0.1183838882062167,-0.757203235862975,Inside
-0.9480830757338297,-0.6145748650455609,Outside
-0.6528327818905484,0.5029149030393845,Inside
0.2369893558479259,0.7757477949101361,Inside
0.28527403550531805,0.6027276828434567,Inside
0.3754312585062911,-0.4144327125047731,Inside
0.588391055891534,-0.05183771538525184,Inside
-0.36800925837040377,-0.33250967988945224,Inside
0.8824221503248988,-0.21867092633080087,Inside
-0.40021241670342045,-0.2644990841216901,Inside
0.23229624381476133,-0.8109698372103202,Inside
-0.22150149196570945,-0.7307941146267074,Inside
-0.4192804195599438,0.11614959277038661,Inside
0.6427893207263258,0.11771962225266552,Inside
0.3806324639131866,0.10541225142309041,Inside
-0.3808077554435465,0.5623516570455718,Inside
-0.5766045049233071,0.9339178502881031,Outside
-0.6290642105306568,0.972267903491314,Outside
0.5464415001204403,0.7121887824936648,Inside
-0.45451106247180095,0.7479734008268837,Inside
-0.3368922233928904,-0.7854568713330301,Inside
0.8207429238022834,-0.5667376689716199,Inside
-0.15130740368748397,0.3629924031093217,Inside
0.4760194966547693,-0.342094127773819,Inside
-0.7232152114221764,0.8143979568514184,Outside
0.6279209574548514,-0.047250245853038164,Inside
-0.8538253639038986,0.7073787655982067,Outside
-0.9458743398896581,0.9892777327268976,Outside
-0.33000098215121687,-0.2022273991161787,Inside
0.5575371349967475,-0.998485561338075,Outside
0.295276107825412,0.7168924511164207,Inside
0.006918997880785538,-0.8549019199614756,Inside
0.9439796257434532,-0.02578174692894697,Inside
0.4677427743367035,0.46339915317438773,Inside
0.8588630391770189,-0.07440288145258656,Inside
-0.32085369618428583,-0.37809744062394945,Inside
-0.9777995058903692,-0.6491758507308185,Outside
-0.9583998429829712,-0.6708419482569967,Outside
-0.2014586020617184,-0.07678359193387974,Inside
0.2883095386855872,0.606141765328591,Inside
0.9198073373975322,-0.11769753276091066,Inside
-0.8140059141777718,0.047812877607150917,Inside
0.950170833214171,0.09411180500418914,Inside
0.5431908878146507,-0.27580291852485317,Inside
0.48797702707646873,-0.3619172952254306,Inside
-0.8764302327073876,0.20793623272994033,Inside
0.41257263997222937,-0.3871005162788026,Inside
0.9261370799839095,0.7366122177109411,Outside
-0.9233712821116296,0.3044450494568962,Inside
0.8930889727541855,0.09824044571809343,Inside
-0.6280451856235407,-0.2124119993239828,Inside
-0.8398399088692838,0.37533207602961993,Inside
0.7327356668423526,-0.19894901387964148,Inside
0.22555114289679734,0.1363009523777996,Inside
-0.6603466612911408,0.9836965409310354,Outside
-0.8348856472382564,-0.5065564811886016,Inside
-0.2121854960449958,-0.28494340036869037,Inside
-0.422121358559689,-0.8438003115926369,Inside
0.2983687838181175,0.5678908224328199,Inside
-0.8470857732071824,-0.7698843340632486,Outside
-0.013003599766330476,0.24232371290015875,Inside
-0.5170813165466885,-0.8896761815013927,Outside
-0.16784582115858826,0.5772527541540007,Inside
-0.5800424096395072,-0.010858836069379318,Inside
0.6734135137961488,-0.6259300159193555,Inside
0.31396734153542405,-0.132489203198062,Inside
0.9579883129634132,0.15037760692500357,Inside
-0.1343741700770913,0.6876812331924793,Inside
0.9654612096807698,0.1786291808721756,Inside
-0.9360255779830537,-0.520817892287208,Outside
0.08184787438089924,0.1490703988562152,Inside
